web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2,image3
"1775591782-67","https://blinkit.com/cn/chips-crisps/cid/1237/940","Protein Chef Baked Coated Peanuts (Masala Roasted Healthy Snacks)","50 g","₹69","₹70","","ADD","13 mins","2 options","","",""
"1775591782-68","https://blinkit.com/cn/chips-crisps/cid/1237/940","Crax Curls Chatpata Masala Puffs Snacks","88 g","₹33","₹60","45%
OFF","ADD","13 mins","","","",""
"1775591782-69","https://blinkit.com/cn/chips-crisps/cid/1237/940","SuperYou Multigrain Sour Cream & Onion Chips","40 g","₹38","₹40","5%
OFF","ADD","13 mins","3 options","","",""
"1775591782-70","https://blinkit.com/cn/chips-crisps/cid/1237/940","Beyond Snack Original style Nendran Banana Chips","75 g","₹54","₹60","10%
OFF","ADD","13 mins","3 options","","",""
"1775591782-71","https://blinkit.com/cn/chips-crisps/cid/1237/940","Cornitos Nachos Chips & Dip Combo","150 g","₹73","₹75","","ADD","13 mins","3 options","","",""
"1775591782-72","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's Wafer Potato Chips (Red Chilli)","82 g","₹36","₹48","25%
OFF","ADD","13 mins","2 options","","",""
"1775591782-73","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's Wafer Potato Chips (Salt & Pepper)","82 g","₹36","₹48","25%
OFF","ADD","13 mins","2 options","","",""
"1775591782-74","https://blinkit.com/cn/chips-crisps/cid/1237/940","Pringles Scorchin’ Potato Chips (Red Hot Chilli)","102 g","₹101","₹110","8%
OFF","ADD","13 mins","2 options","","",""
"1775591782-75","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Masala Munch Crisps","103.6 g","₹26","₹30","13%
OFF","ADD","13 mins","2 options","","",""
"1775591782-76","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Playz Puffcorn Yummy Cheese Puffs","84 g","₹33","₹48","31%
OFF","ADD","13 mins","3 options","","",""
"1775591782-77","https://blinkit.com/cn/chips-crisps/cid/1237/940","Let's Try Vrat Mota Chips / Aloo Chips","64 g","₹43","₹45","","ADD","13 mins","","","",""
"1775591782-78","https://blinkit.com/cn/chips-crisps/cid/1237/940","Yellow Diamond Cream N Onion Potato Chips","85 g","₹23","₹50","54%
OFF","ADD","13 mins","3 options","","",""
"1775591782-79","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's West Indies Hot 'n' Sweet Chilli Potato Chips","80 g","₹39","₹48","18%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/bcfc6c5c-49b0-4097-88fc-3881365d7af9.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-80","https://blinkit.com/cn/chips-crisps/cid/1237/940","Troovy Healthy High Protein Mix Veggie Chips","70 g","₹65","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/7e644816-a51e-449a-af09-ed8f20517537.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
