web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2,image3
"1775671808-69","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Nature Vit Broken Mishri Mishri (Rock Sugar)","1 kg","₹275","₹400","Out of Stock","","Out of Stock","","",""
"1775671808-70","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Natureland - Organic Honey","250 g","₹190","","Out of Stock","","Out of Stock","","",""
"1775671808-71","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Nature Vit Organic Coconut Sugar","300 g","₹250","₹500","Out of Stock","","Out of Stock","","",""
"1775671808-72","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Earthen Story Wild Forest Certified Organic Honey","1 kg","₹699","₹850","Out of Stock","","Out of Stock","","",""
"1775671808-73","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Youth Natures Tulsi Raw Natural Organic Honey","400 g","₹349","₹499","Out of Stock","","Out of Stock","","",""
"1775671808-74","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Adya Organics Date Palm Organic Jaggery Powder","400 g","₹319","₹399","Out of Stock","","Out of Stock","","",""
"1775671808-75","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Satvyk Desi Organic Khand Sugar","1 kg","₹154","₹180","Out of Stock","","Out of Stock","","",""
"1775671808-76","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Mevano Premium Arabian Date Powder","300 g","₹349","₹449","Out of Stock","","Out of Stock","","",""
"1775671808-77","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Puro Miles Desi Khand / Natural Raw Sugar","1 kg","₹225","₹250","Out of Stock","","Out of Stock","","",""
"1775671808-78","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Himalayan Natives Natural Pink Salt Powder (Gulabi Nuun)","500 g","₹65","₹99","34%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/2e7affe8-effb-4b32-b2e3-fb9e7f820520.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
