web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775678415-69","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","PediaSure Premium Chocolate Drink Mix","2 x 475 g","₹1,432","₹1,585","9%
OFF","ADD","2 options","",""
"1775678415-70","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Bournvita Chocolate Drink Mix (Jar)","1 kg","₹485","","","ADD","2 options","",""
"1775678415-71","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Phab Vanilla Almond 18 g Protein Milkshake","200 ml","₹122","₹125","","ADD","","",""
"1775678415-72","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Little Joys Chocolate Nutrimix 13+ Years Drink Mix","350 g","₹675","₹749","9%
OFF","ADD","","",""
"1775678415-73","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Horlicks Mango Pro Fitness Drink Mix","400 g","₹1,237","₹1,250","","ADD","","",""
"1775678415-74","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Nestle Milo Original Milk Drink","240 ml","₹119","₹149","20%
OFF","ADD","","",""
"1775678415-75","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Nestle Milo Ice Milk Drink","240 ml","₹119","₹149","20%
OFF","ADD","","",""
"1775678415-76","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Boba King Vanilla Flavour Drink","300 ml","₹199","","","ADD","","",""
"1775678415-77","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Complan Chocolate Drink Mix","700 g","₹355","₹390","8%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770709409246-128.png",""
"1775678415-78","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Little Joys Nutrimix 2+ Years Vanilla Nutrition Powder","350 g","₹649","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774944393398-111.png",""
"1775678415-79","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Bournvita Chocolate Drink Mix (Pouch)","1 kg","₹393","₹458","14%
OFF","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774802324726-129.png",""
"1775678415-80","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Ensure Chocolate Drink Mix For Adults","375 g","₹673","₹745","9%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/74495743-f598-4bbf-aa8f-ede0bf9d2c37.png",""
"1775678415-81","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Horlicks Women's Plus Chocolate Flavour Drink Mix","400 g","₹329","₹349","5%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/2e9fd32f-ffeb-4190-bdee-762056984715.png",""
"1775678415-82","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","PediaSure 7+ Specialized Nutrition for Growing Children Chocolate Drink Mix","400 g","₹519","₹620","16%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a27e85c1-58da-4d7c-a39d-58f66a1e40d0.png",""
"1775678415-83","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Protinex Adults Nutritional and Drink Mix (Chocolate Flavour)","400 g","₹496","₹599","17%
OFF","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3ca3fe44-e610-4e52-85be-d9b17f14f687.png",""
"1775678415-84","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Bournvita 5 Star Magic Chocolate Drink (Pouch)","500 g","₹263","₹271","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774802324726-4.png",""
"1775678415-85","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Little Joys Nutrimix 2+ Years Chocolate Drink Mix","350 g","₹649","","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774944393398-36.png",""
"1775678415-86","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Junior Horlicks Vanilla Health Drink","500 g","₹309","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9fb116e6-2dd9-4dec-a741-cd21820f349d.png",""
"1775678415-87","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Little Joys NutriMix 7+ Years Chocolate Drink Mix","350 g","₹699","","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775103290922-45.png",""
"1775678415-88","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Nestle Milo Kaw Milk Drink","240 ml","₹119","₹149","20%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/911b7a37-aa54-495c-9aa5-d2023cc59c6c.png",""
"1775678415-89","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Bournvita Zero Added Sugar Drink Mix","500 g","₹261","₹307","14%
OFF","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774802324726-150.png",""
"1775678415-90","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Protinex Adults Original Drink Mix","400 g","₹601","₹665","9%
OFF","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/255f75c3-6fb7-4bca-81c5-a0f027f5038d.png",""
"1775678415-91","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","PediaSure Vanilla Delight Drink Mix","2 x 475 g","₹1,501","₹1,585","5%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6b0689aa-453e-45e5-a3e7-e398f96ddaec.png",""
